item_name,color,category,material,reference_month,color_current,category_current,material_current,avg_current,season_plus_0,season_plus_1,season_plus_2,season_plus_3,season_plus_6,months_until_peak,months_since_peak,sin_month,cos_month,best_timeframe
Polyester Tops #01351,black,tops,polyester,8,0.632381,0.700476,0.20331,0.512056,0.821024,0.824973,0.562456,0.457507,0.874996,5.0,7.0,-0.866025,-0.5,six_months
Polyester Tops #01352,black,tops,polyester,9,0.632381,0.700476,0.20331,0.512056,0.824973,0.562456,0.457507,0.591299,0.85005,4.0,8.0,-1.0,-0.0,three_months
Polyester Tops #01353,black,tops,polyester,10,0.632381,0.700476,0.20331,0.512056,0.562456,0.457507,0.591299,1.0,0.74031,3.0,9.0,-0.866025,0.5,three_months
Polyester Tops #01354,black,tops,polyester,11,0.632381,0.700476,0.20331,0.512056,0.457507,0.591299,1.0,0.874996,0.729279,2.0,10.0,-0.5,0.866025,next_month
Polyester Tops #01355,black,tops,polyester,12,0.632381,0.700476,0.20331,0.512056,0.591299,1.0,0.874996,0.85005,0.67896,1.0,11.0,-0.0,1.0,next_week
Cotton Accessories #01380,blue,accessories,cotton,1,0.556913,0.083635,0.787792,0.476113,0.958691,0.923159,0.362949,1.0,0.363983,3.0,9.0,0.5,0.866025,three_months
Cotton Accessories #01381,blue,accessories,cotton,2,0.556913,0.083635,0.787792,0.476113,0.923159,0.362949,1.0,0.253449,0.553814,2.0,10.0,0.866025,0.5,next_month
Cotton Accessories #01382,blue,accessories,cotton,3,0.556913,0.083635,0.787792,0.476113,0.362949,1.0,0.253449,0.242537,0.078931,1.0,11.0,1.0,0.0,next_week
Cotton Accessories #01383,blue,accessories,cotton,4,0.556913,0.083635,0.787792,0.476113,1.0,0.253449,0.242537,0.363983,0.625489,0.0,0.0,0.866025,-0.5,current
Cotton Accessories #01384,blue,accessories,cotton,5,0.556913,0.083635,0.787792,0.476113,0.253449,0.242537,0.363983,0.553814,0.20654,11.0,1.0,0.5,-0.866025,six_months
Cotton Accessories #01385,blue,accessories,cotton,6,0.556913,0.083635,0.787792,0.476113,0.242537,0.363983,0.553814,0.078931,0.573027,10.0,2.0,0.0,-1.0,six_months
Cotton Accessories #01386,blue,accessories,cotton,7,0.556913,0.083635,0.787792,0.476113,0.363983,0.553814,0.078931,0.625489,0.958691,9.0,3.0,-0.5,-0.866025,six_months
Cotton Accessories #01387,blue,accessories,cotton,8,0.556913,0.083635,0.787792,0.476113,0.553814,0.078931,0.625489,0.20654,0.923159,8.0,4.0,-0.866025,-0.5,six_months
Cotton Accessories #01388,blue,accessories,cotton,9,0.556913,0.083635,0.787792,0.476113,0.078931,0.625489,0.20654,0.573027,0.362949,7.0,5.0,-1.0,-0.0,six_months
Cotton Accessories #01389,blue,accessories,cotton,10,0.556913,0.083635,0.787792,0.476113,0.625489,0.20654,0.573027,0.958691,1.0,6.0,6.0,-0.866025,0.5,six_months
Cotton Accessories #01390,blue,accessories,cotton,11,0.556913,0.083635,0.787792,0.476113,0.20654,0.573027,0.958691,0.923159,0.253449,5.0,7.0,-0.5,0.866025,six_months
Cotton Accessories #01391,blue,accessories,cotton,12,0.556913,0.083635,0.787792,0.476113,0.573027,0.958691,0.923159,0.362949,0.242537,4.0,8.0,-0.0,1.0,three_months
Silk Accessories #01416,blue,accessories,silk,1,0.556913,0.083635,0.183409,0.274652,0.256498,0.49637,0.464576,0.772544,0.815889,7.0,5.0,0.5,0.866025,six_months
Silk Accessories #01417,blue,accessories,silk,2,0.556913,0.083635,0.183409,0.274652,0.49637,0.464576,0.772544,0.674019,1.0,6.0,6.0,0.866025,0.5,six_months
Silk Accessories #01418,blue,accessories,silk,3,0.556913,0.083635,0.183409,0.274652,0.464576,0.772544,0.674019,0.412821,0.873351,5.0,7.0,1.0,0.0,six_months
Silk Accessories #01419,blue,accessories,silk,4,0.556913,0.083635,0.183409,0.274652,0.772544,0.674019,0.412821,0.815889,0.920464,4.0,8.0,0.866025,-0.5,three_months
Silk Accessories #01420,blue,accessories,silk,5,0.556913,0.083635,0.183409,0.274652,0.674019,0.412821,0.815889,1.0,0.622055,3.0,9.0,0.5,-0.866025,three_months
Silk Accessories #01421,blue,accessories,silk,6,0.556913,0.083635,0.183409,0.274652,0.412821,0.815889,1.0,0.873351,0.15796,2.0,10.0,0.0,-1.0,next_month
Silk Accessories #01422,blue,accessories,silk,7,0.556913,0.083635,0.183409,0.274652,0.815889,1.0,0.873351,0.920464,0.256498,1.0,11.0,-0.5,-0.866025,next_week
Silk Accessories #01423,blue,accessories,silk,8,0.556913,0.083635,0.183409,0.274652,1.0,0.873351,0.920464,0.622055,0.49637,0.0,0.0,-0.866025,-0.5,current
Silk Accessories #01424,blue,accessories,silk,9,0.556913,0.083635,0.183409,0.274652,0.873351,0.920464,0.622055,0.15796,0.464576,11.0,1.0,-1.0,-0.0,six_months
Silk Accessories #01425,blue,accessories,silk,10,0.556913,0.083635,0.183409,0.274652,0.920464,0.622055,0.15796,0.256498,0.772544,10.0,2.0,-0.866025,0.5,six_months
Silk Accessories #01426,blue,accessories,silk,11,0.556913,0.083635,0.183409,0.274652,0.622055,0.15796,0.256498,0.49637,0.674019,9.0,3.0,-0.5,0.866025,six_months
Silk Accessories #01427,blue,accessories,silk,12,0.556913,0.083635,0.183409,0.274652,0.15796,0.256498,0.49637,0.464576,0.412821,8.0,4.0,-0.0,1.0,six_months
Wool Accessories #01428,blue,accessories,wool,1,0.556913,0.083635,0.168642,0.26973,0.181337,1.0,0.765436,0.453162,0.107213,1.0,11.0,0.5,0.866025,next_week
Wool Accessories #01429,blue,accessories,wool,2,0.556913,0.083635,0.168642,0.26973,1.0,0.765436,0.453162,0.325418,0.147328,0.0,0.0,0.866025,0.5,current
Wool Accessories #01430,blue,accessories,wool,3,0.556913,0.083635,0.168642,0.26973,0.765436,0.453162,0.325418,0.172054,0.268262,11.0,1.0,1.0,0.0,six_months
Wool Accessories #01431,blue,accessories,wool,4,0.556913,0.083635,0.168642,0.26973,0.453162,0.325418,0.172054,0.107213,0.140767,10.0,2.0,0.866025,-0.5,six_months
Wool Accessories #01432,blue,accessories,wool,5,0.556913,0.083635,0.168642,0.26973,0.325418,0.172054,0.107213,0.147328,0.401001,9.0,3.0,0.5,-0.866025,six_months
Wool Accessories #01433,blue,accessories,wool,6,0.556913,0.083635,0.168642,0.26973,0.172054,0.107213,0.147328,0.268262,0.280828,8.0,4.0,0.0,-1.0,six_months
Wool Accessories #01434,blue,accessories,wool,7,0.556913,0.083635,0.168642,0.26973,0.107213,0.147328,0.268262,0.140767,0.181337,7.0,5.0,-0.5,-0.866025,six_months
Wool Accessories #01435,blue,accessories,wool,8,0.556913,0.083635,0.168642,0.26973,0.147328,0.268262,0.140767,0.401001,1.0,6.0,6.0,-0.866025,-0.5,six_months
Wool Accessories #01436,blue,accessories,wool,9,0.556913,0.083635,0.168642,0.26973,0.268262,0.140767,0.401001,0.280828,0.765436,5.0,7.0,-1.0,-0.0,six_months
Wool Accessories #01437,blue,accessories,wool,10,0.556913,0.083635,0.168642,0.26973,0.140767,0.401001,0.280828,0.181337,0.453162,4.0,8.0,-0.866025,0.5,three_months
Wool Accessories #01438,blue,accessories,wool,11,0.556913,0.083635,0.168642,0.26973,0.401001,0.280828,0.181337,1.0,0.325418,3.0,9.0,-0.5,0.866025,three_months
Wool Accessories #01439,blue,accessories,wool,12,0.556913,0.083635,0.168642,0.26973,0.280828,0.181337,1.0,0.765436,0.172054,2.0,10.0,-0.0,1.0,next_month
Cotton Dress #01440,blue,dress,cotton,1,0.556913,0.335118,0.787792,0.559941,0.325938,0.361021,0.531599,0.518199,1.0,6.0,6.0,0.5,0.866025,six_months
Cotton Dress #01441,blue,dress,cotton,2,0.556913,0.335118,0.787792,0.559941,0.361021,0.531599,0.518199,0.564789,0.863252,5.0,7.0,0.866025,0.5,six_months
Cotton Dress #01442,blue,dress,cotton,3,0.556913,0.335118,0.787792,0.559941,0.531599,0.518199,0.564789,0.842974,0.359433,4.0,8.0,1.0,0.0,three_months
Cotton Dress #01443,blue,dress,cotton,4,0.556913,0.335118,0.787792,0.559941,0.518199,0.564789,0.842974,1.0,0.256388,3.0,9.0,0.866025,-0.5,three_months
Cotton Dress #01444,blue,dress,cotton,5,0.556913,0.335118,0.787792,0.559941,0.564789,0.842974,1.0,0.863252,0.178616,2.0,10.0,0.5,-0.866025,next_month
Cotton Dress #01445,blue,dress,cotton,6,0.556913,0.335118,0.787792,0.559941,0.842974,1.0,0.863252,0.359433,0.235266,1.0,11.0,0.0,-1.0,next_week
Cotton Dress #01446,blue,dress,cotton,7,0.556913,0.335118,0.787792,0.559941,1.0,0.863252,0.359433,0.256388,0.325938,0.0,0.0,-0.5,-0.866025,current
Cotton Dress #01447,blue,dress,cotton,8,0.556913,0.335118,0.787792,0.559941,0.863252,0.359433,0.256388,0.178616,0.361021,11.0,1.0,-0.866025,-0.5,six_months
Cotton Dress #01448,blue,dress,cotton,9,0.556913,0.335118,0.787792,0.559941,0.359433,0.256388,0.178616,0.235266,0.531599,10.0,2.0,-1.0,-0.0,six_months
Cotton Dress #01449,blue,dress,cotton,10,0.556913,0.335118,0.787792,0.559941,0.256388,0.178616,0.235266,0.325938,0.518199,9.0,3.0,-0.866025,0.5,six_months
Cotton Dress #01450,blue,dress,cotton,11,0.556913,0.335118,0.787792,0.559941,0.178616,0.235266,0.325938,0.361021,0.564789,8.0,4.0,-0.5,0.866025,six_months
Cotton Dress #01451,blue,dress,cotton,12,0.556913,0.335118,0.787792,0.559941,0.235266,0.325938,0.361021,0.531599,0.842974,7.0,5.0,-0.0,1.0,six_months
Denim Dress #01452,blue,dress,denim,1,0.556913,0.335118,0.685824,0.525952,0.329013,0.607227,0.726009,0.999618,0.879663,5.0,7.0,0.5,0.866025,six_months
Denim Dress #01453,blue,dress,denim,2,0.556913,0.335118,0.685824,0.525952,0.607227,0.726009,0.999618,0.923182,0.6354,4.0,8.0,0.866025,0.5,three_months
Denim Dress #01454,blue,dress,denim,3,0.556913,0.335118,0.685824,0.525952,0.726009,0.999618,0.923182,1.0,0.390637,3.0,9.0,1.0,0.0,three_months
Denim Dress #01455,blue,dress,denim,4,0.556913,0.335118,0.685824,0.525952,0.999618,0.923182,1.0,0.879663,0.349774,2.0,10.0,0.866025,-0.5,next_month
Denim Dress #01456,blue,dress,denim,5,0.556913,0.335118,0.685824,0.525952,0.923182,1.0,0.879663,0.6354,0.201572,1.0,11.0,0.5,-0.866025,next_week
Denim Dress #01457,blue,dress,denim,6,0.556913,0.335118,0.685824,0.525952,1.0,0.879663,0.6354,0.390637,0.166332,0.0,0.0,0.0,-1.0,current
Denim Dress #01458,blue,dress,denim,7,0.556913,0.335118,0.685824,0.525952,0.879663,0.6354,0.390637,0.349774,0.329013,11.0,1.0,-0.5,-0.866025,six_months
Denim Dress #01459,blue,dress,denim,8,0.556913,0.335118,0.685824,0.525952,0.6354,0.390637,0.349774,0.201572,0.607227,10.0,2.0,-0.866025,-0.5,six_months
Denim Dress #01460,blue,dress,denim,9,0.556913,0.335118,0.685824,0.525952,0.390637,0.349774,0.201572,0.166332,0.726009,9.0,3.0,-1.0,-0.0,six_months
Denim Dress #01461,blue,dress,denim,10,0.556913,0.335118,0.685824,0.525952,0.349774,0.201572,0.166332,0.329013,0.999618,8.0,4.0,-0.866025,0.5,six_months
Denim Dress #01462,blue,dress,denim,11,0.556913,0.335118,0.685824,0.525952,0.201572,0.166332,0.329013,0.607227,0.923182,7.0,5.0,-0.5,0.866025,six_months
Denim Dress #01463,blue,dress,denim,12,0.556913,0.335118,0.685824,0.525952,0.166332,0.329013,0.607227,0.726009,1.0,6.0,6.0,-0.0,1.0,six_months
Polyester Dress #01488,blue,dress,polyester,1,0.556913,0.335118,0.20331,0.365114,0.080517,0.166527,0.487015,1.0,0.724141,3.0,9.0,0.5,0.866025,three_months
Polyester Dress #01489,blue,dress,polyester,2,0.556913,0.335118,0.20331,0.365114,0.166527,0.487015,1.0,0.333678,0.64881,2.0,10.0,0.866025,0.5,next_month
Polyester Dress #01490,blue,dress,polyester,3,0.556913,0.335118,0.20331,0.365114,0.487015,1.0,0.333678,0.727705,0.11201,1.0,11.0,1.0,0.0,next_week
Polyester Dress #01491,blue,dress,polyester,4,0.556913,0.335118,0.20331,0.365114,1.0,0.333678,0.727705,0.724141,0.042233,0.0,0.0,0.866025,-0.5,current
Polyester Dress #01492,blue,dress,polyester,5,0.556913,0.335118,0.20331,0.365114,0.333678,0.727705,0.724141,0.64881,0.044932,11.0,1.0,0.5,-0.866025,six_months
Polyester Dress #01493,blue,dress,polyester,6,0.556913,0.335118,0.20331,0.365114,0.727705,0.724141,0.64881,0.11201,0.076702,10.0,2.0,0.0,-1.0,six_months
Polyester Dress #01494,blue,dress,polyester,7,0.556913,0.335118,0.20331,0.365114,0.724141,0.64881,0.11201,0.042233,0.080517,9.0,3.0,-0.5,-0.866025,six_months
Polyester Dress #01495,blue,dress,polyester,8,0.556913,0.335118,0.20331,0.365114,0.64881,0.11201,0.042233,0.044932,0.166527,8.0,4.0,-0.866025,-0.5,six_months
Polyester Dress #01496,blue,dress,polyester,9,0.556913,0.335118,0.20331,0.365114,0.11201,0.042233,0.044932,0.076702,0.487015,7.0,5.0,-1.0,-0.0,six_months
Polyester Dress #01497,blue,dress,polyester,10,0.556913,0.335118,0.20331,0.365114,0.042233,0.044932,0.076702,0.080517,1.0,6.0,6.0,-0.866025,0.5,six_months
Polyester Dress #01498,blue,dress,polyester,11,0.556913,0.335118,0.20331,0.365114,0.044932,0.076702,0.080517,0.166527,0.333678,5.0,7.0,-0.5,0.866025,six_months
Polyester Dress #01499,blue,dress,polyester,12,0.556913,0.335118,0.20331,0.365114,0.076702,0.080517,0.166527,0.487015,0.727705,4.0,8.0,-0.0,1.0,three_months
Wool Dress #01512,blue,dress,wool,1,0.556913,0.335118,0.168642,0.353558,0.334934,0.1291,1.0,0.19756,0.05822,2.0,10.0,0.5,0.866025,next_month
Wool Dress #01513,blue,dress,wool,2,0.556913,0.335118,0.168642,0.353558,0.1291,1.0,0.19756,0.127893,0.143271,1.0,11.0,0.866025,0.5,next_week
Wool Dress #01514,blue,dress,wool,3,0.556913,0.335118,0.168642,0.353558,1.0,0.19756,0.127893,0.047322,0.344936,0.0,0.0,1.0,0.0,current
Wool Dress #01515,blue,dress,wool,4,0.556913,0.335118,0.168642,0.353558,0.19756,0.127893,0.047322,0.05822,0.241202,11.0,1.0,0.866025,-0.5,six_months
Wool Dress #01516,blue,dress,wool,5,0.556913,0.335118,0.168642,0.353558,0.127893,0.047322,0.05822,0.143271,0.028671,10.0,2.0,0.5,-0.866025,six_months
Wool Dress #01517,blue,dress,wool,6,0.556913,0.335118,0.168642,0.353558,0.047322,0.05822,0.143271,0.344936,0.005432,9.0,3.0,0.0,-1.0,six_months
Wool Dress #01518,blue,dress,wool,7,0.556913,0.335118,0.168642,0.353558,0.05822,0.143271,0.344936,0.241202,0.334934,8.0,4.0,-0.5,-0.866025,six_months
Wool Dress #01519,blue,dress,wool,8,0.556913,0.335118,0.168642,0.353558,0.143271,0.344936,0.241202,0.028671,0.1291,7.0,5.0,-0.866025,-0.5,six_months
Wool Dress #01520,blue,dress,wool,9,0.556913,0.335118,0.168642,0.353558,0.344936,0.241202,0.028671,0.005432,1.0,6.0,6.0,-1.0,-0.0,six_months
Wool Dress #01521,blue,dress,wool,10,0.556913,0.335118,0.168642,0.353558,0.241202,0.028671,0.005432,0.334934,0.19756,5.0,7.0,-0.866025,0.5,six_months
Wool Dress #01522,blue,dress,wool,11,0.556913,0.335118,0.168642,0.353558,0.028671,0.005432,0.334934,0.1291,0.127893,4.0,8.0,-0.5,0.866025,three_months
Wool Dress #01523,blue,dress,wool,12,0.556913,0.335118,0.168642,0.353558,0.005432,0.334934,0.1291,1.0,0.047322,3.0,9.0,-0.0,1.0,three_months
Cotton Outerwear #01524,blue,outerwear,cotton,1,0.556913,0.222715,0.787792,0.522473,0.047171,0.119576,0.250024,0.102551,0.100983,7.0,5.0,0.5,0.866025,six_months
Cotton Outerwear #01525,blue,outerwear,cotton,2,0.556913,0.222715,0.787792,0.522473,0.119576,0.250024,0.102551,0.138957,1.0,6.0,6.0,0.866025,0.5,six_months
Cotton Outerwear #01526,blue,outerwear,cotton,3,0.556913,0.222715,0.787792,0.522473,0.250024,0.102551,0.138957,0.182172,0.247831,5.0,7.0,1.0,0.0,six_months
Cotton Outerwear #01527,blue,outerwear,cotton,4,0.556913,0.222715,0.787792,0.522473,0.102551,0.138957,0.182172,0.100983,0.089849,4.0,8.0,0.866025,-0.5,three_months
Cotton Outerwear #01528,blue,outerwear,cotton,5,0.556913,0.222715,0.787792,0.522473,0.138957,0.182172,0.100983,1.0,0.0426,3.0,9.0,0.5,-0.866025,three_months
Cotton Outerwear #01529,blue,outerwear,cotton,6,0.556913,0.222715,0.787792,0.522473,0.182172,0.100983,1.0,0.247831,0.065359,2.0,10.0,0.0,-1.0,next_month
Cotton Outerwear #01530,blue,outerwear,cotton,7,0.556913,0.222715,0.787792,0.522473,0.100983,1.0,0.247831,0.089849,0.047171,1.0,11.0,-0.5,-0.866025,next_week
Cotton Outerwear #01531,blue,outerwear,cotton,8,0.556913,0.222715,0.787792,0.522473,1.0,0.247831,0.089849,0.0426,0.119576,0.0,0.0,-0.866025,-0.5,current
Cotton Outerwear #01532,blue,outerwear,cotton,9,0.556913,0.222715,0.787792,0.522473,0.247831,0.089849,0.0426,0.065359,0.250024,11.0,1.0,-1.0,-0.0,six_months
Cotton Outerwear #01533,blue,outerwear,cotton,10,0.556913,0.222715,0.787792,0.522473,0.089849,0.0426,0.065359,0.047171,0.102551,10.0,2.0,-0.866025,0.5,six_months
Cotton Outerwear #01534,blue,outerwear,cotton,11,0.556913,0.222715,0.787792,0.522473,0.0426,0.065359,0.047171,0.119576,0.138957,9.0,3.0,-0.5,0.866025,six_months
Cotton Outerwear #01535,blue,outerwear,cotton,12,0.556913,0.222715,0.787792,0.522473,0.065359,0.047171,0.119576,0.250024,0.182172,8.0,4.0,-0.0,1.0,six_months
Denim Outerwear #01536,blue,outerwear,denim,1,0.556913,0.222715,0.685824,0.488484,0.293861,0.72292,0.776194,1.0,0.579581,3.0,9.0,0.5,0.866025,three_months
Denim Outerwear #01537,blue,outerwear,denim,2,0.556913,0.222715,0.685824,0.488484,0.72292,0.776194,1.0,0.790321,0.386564,2.0,10.0,0.866025,0.5,next_month
Denim Outerwear #01538,blue,outerwear,denim,3,0.556913,0.222715,0.685824,0.488484,0.776194,1.0,0.790321,0.503307,0.301996,1.0,11.0,1.0,0.0,next_week
Denim Outerwear #01539,blue,outerwear,denim,4,0.556913,0.222715,0.685824,0.488484,1.0,0.790321,0.503307,0.579581,0.273406,0.0,0.0,0.866025,-0.5,current
Denim Outerwear #01540,blue,outerwear,denim,5,0.556913,0.222715,0.685824,0.488484,0.790321,0.503307,0.579581,0.386564,0.156151,11.0,1.0,0.5,-0.866025,six_months
Denim Outerwear #01541,blue,outerwear,denim,6,0.556913,0.222715,0.685824,0.488484,0.503307,0.579581,0.386564,0.301996,0.20812,10.0,2.0,0.0,-1.0,six_months
Denim Outerwear #01542,blue,outerwear,denim,7,0.556913,0.222715,0.685824,0.488484,0.579581,0.386564,0.301996,0.273406,0.293861,9.0,3.0,-0.5,-0.866025,six_months
Denim Outerwear #01543,blue,outerwear,denim,8,0.556913,0.222715,0.685824,0.488484,0.386564,0.301996,0.273406,0.156151,0.72292,8.0,4.0,-0.866025,-0.5,six_months
Denim Outerwear #01544,blue,outerwear,denim,9,0.556913,0.222715,0.685824,0.488484,0.301996,0.273406,0.156151,0.20812,0.776194,7.0,5.0,-1.0,-0.0,six_months
Denim Outerwear #01545,blue,outerwear,denim,10,0.556913,0.222715,0.685824,0.488484,0.273406,0.156151,0.20812,0.293861,1.0,6.0,6.0,-0.866025,0.5,six_months
Denim Outerwear #01546,blue,outerwear,denim,11,0.556913,0.222715,0.685824,0.488484,0.156151,0.20812,0.293861,0.72292,0.790321,5.0,7.0,-0.5,0.866025,six_months
Denim Outerwear #01547,blue,outerwear,denim,12,0.556913,0.222715,0.685824,0.488484,0.20812,0.293861,0.72292,0.776194,0.503307,4.0,8.0,-0.0,1.0,three_months
Linen Outerwear #01560,blue,outerwear,linen,1,0.556913,0.222715,0.33887,0.372833,0.275126,0.214612,0.294878,0.822188,0.779185,4.0,8.0,0.5,0.866025,three_months
Linen Outerwear #01561,blue,outerwear,linen,2,0.556913,0.222715,0.33887,0.372833,0.214612,0.294878,0.822188,1.0,0.355677,3.0,9.0,0.866025,0.5,three_months
Linen Outerwear #01562,blue,outerwear,linen,3,0.556913,0.222715,0.33887,0.372833,0.294878,0.822188,1.0,0.974839,0.353263,2.0,10.0,1.0,0.0,next_month
Linen Outerwear #01563,blue,outerwear,linen,4,0.556913,0.222715,0.33887,0.372833,0.822188,1.0,0.974839,0.779185,0.324783,1.0,11.0,0.866025,-0.5,next_week
Linen Outerwear #01564,blue,outerwear,linen,5,0.556913,0.222715,0.33887,0.372833,1.0,0.974839,0.779185,0.355677,0.245819,0.0,0.0,0.5,-0.866025,current
Linen Outerwear #01565,blue,outerwear,linen,6,0.556913,0.222715,0.33887,0.372833,0.974839,0.779185,0.355677,0.353263,0.772655,11.0,1.0,0.0,-1.0,six_months
Linen Outerwear #01566,blue,outerwear,linen,7,0.556913,0.222715,0.33887,0.372833,0.779185,0.355677,0.353263,0.324783,0.275126,10.0,2.0,-0.5,-0.866025,six_months
Linen Outerwear #01567,blue,outerwear,linen,8,0.556913,0.222715,0.33887,0.372833,0.355677,0.353263,0.324783,0.245819,0.214612,9.0,3.0,-0.866025,-0.5,six_months
Linen Outerwear #01568,blue,outerwear,linen,9,0.556913,0.222715,0.33887,0.372833,0.353263,0.324783,0.245819,0.772655,0.294878,8.0,4.0,-1.0,-0.0,six_months
Linen Outerwear #01569,blue,outerwear,linen,10,0.556913,0.222715,0.33887,0.372833,0.324783,0.245819,0.772655,0.275126,0.822188,7.0,5.0,-0.866025,0.5,six_months
Linen Outerwear #01570,blue,outerwear,linen,11,0.556913,0.222715,0.33887,0.372833,0.245819,0.772655,0.275126,0.214612,1.0,6.0,6.0,-0.5,0.866025,six_months
Linen Outerwear #01571,blue,outerwear,linen,12,0.556913,0.222715,0.33887,0.372833,0.772655,0.275126,0.214612,0.294878,0.974839,5.0,7.0,-0.0,1.0,six_months
Polyester Outerwear #01572,blue,outerwear,polyester,1,0.556913,0.222715,0.20331,0.327646,0.243704,0.129426,0.070078,0.0,0.050397,9.0,3.0,0.5,0.866025,six_months
Polyester Outerwear #01573,blue,outerwear,polyester,2,0.556913,0.222715,0.20331,0.327646,0.129426,0.070078,0.0,0.091362,0.029365,8.0,4.0,0.866025,0.5,six_months
Polyester Outerwear #01574,blue,outerwear,polyester,3,0.556913,0.222715,0.20331,0.327646,0.070078,0.0,0.091362,0.068588,0.182511,7.0,5.0,1.0,0.0,six_months
Polyester Outerwear #01575,blue,outerwear,polyester,4,0.556913,0.222715,0.20331,0.327646,0.0,0.091362,0.068588,0.050397,1.0,6.0,6.0,0.866025,-0.5,six_months
Polyester Outerwear #01576,blue,outerwear,polyester,5,0.556913,0.222715,0.20331,0.327646,0.091362,0.068588,0.050397,0.029365,0.841002,5.0,7.0,0.5,-0.866025,six_months
Polyester Outerwear #01577,blue,outerwear,polyester,6,0.556913,0.222715,0.20331,0.327646,0.068588,0.050397,0.029365,0.182511,0.368828,4.0,8.0,0.0,-1.0,three_months
Polyester Outerwear #01578,blue,outerwear,polyester,7,0.556913,0.222715,0.20331,0.327646,0.050397,0.029365,0.182511,1.0,0.243704,3.0,9.0,-0.5,-0.866025,three_months
Polyester Outerwear #01579,blue,outerwear,polyester,8,0.556913,0.222715,0.20331,0.327646,0.029365,0.182511,1.0,0.841002,0.129426,2.0,10.0,-0.866025,-0.5,next_month
Polyester Outerwear #01580,blue,outerwear,polyester,9,0.556913,0.222715,0.20331,0.327646,0.182511,1.0,0.841002,0.368828,0.070078,1.0,11.0,-1.0,-0.0,next_week
Polyester Outerwear #01581,blue,outerwear,polyester,10,0.556913,0.222715,0.20331,0.327646,1.0,0.841002,0.368828,0.243704,0.0,0.0,0.0,-0.866025,0.5,current
Polyester Outerwear #01582,blue,outerwear,polyester,11,0.556913,0.222715,0.20331,0.327646,0.841002,0.368828,0.243704,0.129426,0.091362,11.0,1.0,-0.5,0.866025,six_months
Polyester Outerwear #01583,blue,outerwear,polyester,12,0.556913,0.222715,0.20331,0.327646,0.368828,0.243704,0.129426,0.070078,0.068588,10.0,2.0,-0.0,1.0,six_months
Wool Outerwear #01584,blue,outerwear,wool,1,0.556913,0.222715,0.168642,0.31609,0.372606,0.229208,0.174699,0.058769,0.012153,7.0,5.0,0.5,0.866025,six_months
Wool Outerwear #01585,blue,outerwear,wool,2,0.556913,0.222715,0.168642,0.31609,0.229208,0.174699,0.058769,0.018935,1.0,6.0,6.0,0.866025,0.5,six_months
